ref_area.label,indicator.label,sex.label,time,obs_value,obs_value
Bolivia (Plurinational State of),Employment-to-population ratio by sex and age (%),Total,1985,45.99,45.99
Bolivia (Plurinational State of),Employment-to-population ratio by sex and age (%),Total,1986,44.05,44.05
Bolivia (Plurinational State of),Employment-to-population ratio by sex and age (%),Total,1987,44.17,44.17
Bolivia (Plurinational State of),Employment-to-population ratio by sex and age (%),Total,1989,48.42,48.42
Bolivia (Plurinational State of),Employment-to-population ratio by sex and age (%),Total,1990,54.178892857142856,54.178892857142856
Bolivia (Plurinational State of),Employment-to-population ratio by sex and age (%),Total,1991,54.2,54.2
Bolivia (Plurinational State of),Employment-to-population ratio by sex and age (%),Total,1992,54.527678571428574,54.527678571428574
Bolivia (Plurinational State of),Employment-to-population ratio by sex and age (%),Total,1993,49.5,49.5
Bolivia (Plurinational State of),Employment-to-population ratio by sex and age (%),Total,1994,52.0,52.0
Bolivia (Plurinational State of),Employment-to-population ratio by sex and age (%),Total,1995,63.38,63.38
Bolivia (Plurinational State of),Employment-to-population ratio by sex and age (%),Total,1996,87.36,87.36
Bolivia (Plurinational State of),Employment-to-population ratio by sex and age (%),Total,1997,39.31,39.31
Bolivia (Plurinational State of),Employment-to-population ratio by sex and age (%),Total,1999,69.43392857142858,69.43392857142858
Bolivia (Plurinational State of),Employment-to-population ratio by sex and age (%),Total,2000,71.56,71.56
Bolivia (Plurinational State of),Employment-to-population ratio by sex and age (%),Total,2001,70.5,70.5
Bolivia (Plurinational State of),Employment-to-population ratio by sex and age (%),Total,2002,68.4,68.4
Bolivia (Plurinational State of),Employment-to-population ratio by sex and age (%),Total,2003,70.0,70.0
Bolivia (Plurinational State of),Employment-to-population ratio by sex and age (%),Total,2004,70.0,70.0
Bolivia (Plurinational State of),Employment-to-population ratio by sex and age (%),Total,2005,67.7215,67.7215
Bolivia (Plurinational State of),Employment-to-population ratio by sex and age (%),Total,2006,70.20728571428572,70.20728571428572
Bolivia (Plurinational State of),Employment-to-population ratio by sex and age (%),Total,2007,47.18,47.18
Bolivia (Plurinational State of),Employment-to-population ratio by sex and age (%),Total,2008,70.93939285714286,70.93939285714286
Bolivia (Plurinational State of),Employment-to-population ratio by sex and age (%),Total,2009,70.91492857142858,70.91492857142858
Bolivia (Plurinational State of),Employment-to-population ratio by sex and age (%),Total,2011,71.00267857142858,71.00267857142858
Bolivia (Plurinational State of),Employment-to-population ratio by sex and age (%),Total,2012,68.07682142857144,68.07682142857144
Bolivia (Plurinational State of),Employment-to-population ratio by sex and age (%),Total,2013,68.29928571428572,68.29928571428572
Bolivia (Plurinational State of),Employment-to-population ratio by sex and age (%),Total,2014,70.55660714285715,70.55660714285715
Bolivia (Plurinational State of),Employment-to-population ratio by sex and age (%),Total,2015,65.80021428571429,65.80021428571429
Bolivia (Plurinational State of),Employment-to-population ratio by sex and age (%),Total,2016,66.25325000000001,66.25325000000001
Bolivia (Plurinational State of),Employment-to-population ratio by sex and age (%),Total,2017,67.47432142857143,67.47432142857143
Bolivia (Plurinational State of),Employment-to-population ratio by sex and age (%),Total,2018,70.26060714285714,70.26060714285714
Bolivia (Plurinational State of),Employment-to-population ratio by sex and age (%),Total,2019,71.90892857142858,71.90892857142858
Bolivia (Plurinational State of),Employment-to-population ratio by sex and age (%),Total,2020,64.26946428571429,64.26946428571429
Bolivia (Plurinational State of),Employment-to-population ratio by sex and age (%),Total,2021,74.17292857142857,74.17292857142857
Bolivia (Plurinational State of),Employment-to-population ratio by sex and age (%),Total,2022,75.65196428571429,75.65196428571429
Bolivia (Plurinational State of),Employment-to-population ratio by sex and age (%),Total,2023,76.16757142857143,76.16757142857143
Bolivia (Plurinational State of),Employment-to-population ratio by sex and age (%),Total,2024,77.56125,77.56125
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Female,2001,23.386392857142855,23.386392857142855
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Female,2006,19.78610714285714,19.78610714285714
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Female,2007,20.49292857142857,20.49292857142857
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Female,2008,23.235000000000003,23.235000000000003
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Female,2009,23.970607142857144,23.970607142857144
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Female,2010,23.34539285714286,23.34539285714286
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Female,2011,23.296249999999997,23.296249999999997
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Female,2012,23.058785714285712,23.058785714285712
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Female,2013,23.707142857142856,23.707142857142856
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Female,2014,23.901999999999997,23.901999999999997
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Female,2015,24.244714285714284,24.244714285714284
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Female,2016,24.062892857142856,24.062892857142856
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Female,2017,26.91857142857143,26.91857142857143
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Female,2018,27.6275,27.6275
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Female,2019,29.997964285714286,29.997964285714286
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Female,2020,30.65410714285714,30.65410714285714
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Female,2021,33.843678571428576,33.843678571428576
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Female,2022,35.1735,35.1735
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Female,2023,37.13135714285714,37.13135714285714
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Male,2001,45.471785714285716,45.471785714285716
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Male,2006,38.15107142857143,38.15107142857143
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Male,2007,40.217035714285714,40.217035714285714
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Male,2008,43.39975,43.39975
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Male,2009,41.896,41.896
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Male,2010,40.68546428571428,40.68546428571428
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Male,2011,39.89639285714286,39.89639285714286
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Male,2012,40.19567857142857,40.19567857142857
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Male,2013,39.88028571428572,39.88028571428572
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Male,2014,40.752607142857144,40.752607142857144
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Male,2015,40.83457142857143,40.83457142857143
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Male,2016,43.059250000000006,43.059250000000006
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Male,2017,44.6385,44.6385
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Male,2018,46.14117857142857,46.14117857142857
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Male,2019,47.77125,47.77125
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Male,2020,49.91142857142857,49.91142857142857
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Male,2021,52.92753571428572,52.92753571428572
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Male,2022,54.147499999999994,54.147499999999994
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Male,2023,55.29132142857143,55.29132142857143
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Total,2001,34.088857142857144,34.088857142857144
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Total,2006,28.797428571428572,28.797428571428572
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Total,2007,30.20335714285714,30.20335714285714
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Total,2008,33.13860714285714,33.13860714285714
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Total,2009,32.810785714285714,32.810785714285714
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Total,2010,31.912785714285715,31.912785714285715
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Total,2011,31.55503571428571,31.55503571428571
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Total,2012,31.535642857142857,31.535642857142857
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Total,2013,31.771250000000002,31.771250000000002
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Total,2014,32.23057142857143,32.23057142857143
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Total,2015,32.511,32.511
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Total,2016,33.5405,33.5405
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Total,2017,35.809821428571425,35.809821428571425
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Total,2018,36.94642857142857,36.94642857142857
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Total,2019,38.93025,38.93025
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Total,2020,40.21832142857143,40.21832142857143
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Total,2021,43.35939285714286,43.35939285714286
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Total,2022,44.63646428571428,44.63646428571428
Bosnia and Herzegovina,Employment-to-population ratio by sex and age (%),Total,2023,46.209785714285715,46.209785714285715
Botswana,Employment-to-population ratio by sex and age (%),Female,1985,45.15,45.15
Botswana,Employment-to-population ratio by sex and age (%),Female,1991,34.8,34.8
Botswana,Employment-to-population ratio by sex and age (%),Female,1994,39.0,39.0
Botswana,Employment-to-population ratio by sex and age (%),Female,1996,34.46125,34.46125
Botswana,Employment-to-population ratio by sex and age (%),Female,1998,36.65,36.65
Botswana,Employment-to-population ratio by sex and age (%),Female,2000,40.32,40.32
Botswana,Employment-to-population ratio by sex and age (%),Female,2006,42.56921428571428,42.56921428571428
Botswana,Employment-to-population ratio by sex and age (%),Female,2009,44.92717857142857,44.92717857142857
Botswana,Employment-to-population ratio by sex and age (%),Female,2010,41.87107142857143,41.87107142857143
Botswana,Employment-to-population ratio by sex and age (%),Female,2011,38.35153571428572,38.35153571428572
Botswana,Employment-to-population ratio by sex and age (%),Female,2013,48.939130434782605,48.939130434782605
Botswana,Employment-to-population ratio by sex and age (%),Female,2019,45.08128571428572,45.08128571428572
Botswana,Employment-to-population ratio by sex and age (%),Female,2020,46.39528571428571,46.39528571428571
Botswana,Employment-to-population ratio by sex and age (%),Female,2021,42.90210714285714,42.90210714285714
Botswana,Employment-to-population ratio by sex and age (%),Female,2022,43.452535714285716,43.452535714285716
Botswana,Employment-to-population ratio by sex and age (%),Female,2023,45.073035714285716,45.073035714285716
Botswana,Employment-to-population ratio by sex and age (%),Female,2024,47.23117857142857,47.23117857142857
Botswana,Employment-to-population ratio by sex and age (%),Male,1985,66.27,66.27
Botswana,Employment-to-population ratio by sex and age (%),Male,1991,68.4,68.4
Botswana,Employment-to-population ratio by sex and age (%),Male,1994,58.7,58.7
Botswana,Employment-to-population ratio by sex and age (%),Male,1996,50.550428571428576,50.550428571428576
Botswana,Employment-to-population ratio by sex and age (%),Male,1998,57.88,57.88
Botswana,Employment-to-population ratio by sex and age (%),Male,2000,58.11,58.11
Botswana,Employment-to-population ratio by sex and age (%),Male,2006,58.79842857142857,58.79842857142857
Botswana,Employment-to-population ratio by sex and age (%),Male,2009,61.90557142857143,61.90557142857143
Botswana,Employment-to-population ratio by sex and age (%),Male,2010,58.217499999999994,58.217499999999994
Botswana,Employment-to-population ratio by sex and age (%),Male,2011,55.530392857142864,55.530392857142864
Botswana,Employment-to-population ratio by sex and age (%),Male,2013,63.70869565217391,63.70869565217391
Botswana,Employment-to-population ratio by sex and age (%),Male,2019,57.720035714285714,57.720035714285714
Botswana,Employment-to-population ratio by sex and age (%),Male,2020,59.57114285714285,59.57114285714285
Botswana,Employment-to-population ratio by sex and age (%),Male,2021,55.13728571428572,55.13728571428572
Botswana,Employment-to-population ratio by sex and age (%),Male,2022,54.589285714285715,54.589285714285715
Botswana,Employment-to-population ratio by sex and age (%),Male,2023,59.091142857142856,59.091142857142856
Botswana,Employment-to-population ratio by sex and age (%),Male,2024,57.962535714285714,57.962535714285714
Botswana,Employment-to-population ratio by sex and age (%),Total,1985,53.85,53.85
Botswana,Employment-to-population ratio by sex and age (%),Total,1991,50.5,50.5
Botswana,Employment-to-population ratio by sex and age (%),Total,1994,47.7,47.7
Botswana,Employment-to-population ratio by sex and age (%),Total,1996,41.94121428571429,41.94121428571429
Botswana,Employment-to-population ratio by sex and age (%),Total,1998,46.22,46.22
Botswana,Employment-to-population ratio by sex and age (%),Total,2000,48.62,48.62
Botswana,Employment-to-population ratio by sex and age (%),Total,2006,49.66253571428571,49.66253571428571
Botswana,Employment-to-population ratio by sex and age (%),Total,2009,52.64925,52.64925
Botswana,Employment-to-population ratio by sex and age (%),Total,2010,49.30107142857143,49.30107142857143
Botswana,Employment-to-population ratio by sex and age (%),Total,2011,46.300357142857145,46.300357142857145
Botswana,Employment-to-population ratio by sex and age (%),Total,2013,55.662608695652175,55.662608695652175
Botswana,Employment-to-population ratio by sex and age (%),Total,2019,50.660607142857145,50.660607142857145
Botswana,Employment-to-population ratio by sex and age (%),Total,2020,52.23460714285714,52.23460714285714
Botswana,Employment-to-population ratio by sex and age (%),Total,2021,48.25560714285714,48.25560714285714
Botswana,Employment-to-population ratio by sex and age (%),Total,2022,48.557,48.557
Botswana,Employment-to-population ratio by sex and age (%),Total,2023,51.46653571428572,51.46653571428572
Botswana,Employment-to-population ratio by sex and age (%),Total,2024,52.14346428571429,52.14346428571429
Brazil,Employment-to-population ratio by sex and age (%),Female,1973,37.64,37.64
Brazil,Employment-to-population ratio by sex and age (%),Female,1985,41.93,41.93
Brazil,Employment-to-population ratio by sex and age (%),Female,1986,42.01,42.01
Brazil,Employment-to-population ratio by sex and age (%),Female,1987,43.29,43.29
Brazil,Employment-to-population ratio by sex and age (%),Female,1988,43.4,43.4
Brazil,Employment-to-population ratio by sex and age (%),Female,1989,38.39085714285714,38.39085714285714
Brazil,Employment-to-population ratio by sex and age (%),Female,1990,38.835857142857144,38.835857142857144
Brazil,Employment-to-population ratio by sex and age (%),Female,1992,45.80435714285714,45.80435714285714
Brazil,Employment-to-population ratio by sex and age (%),Female,1993,51.0,51.0
Brazil,Employment-to-population ratio by sex and age (%),Female,1995,42.51828571428571,42.51828571428571
Brazil,Employment-to-population ratio by sex and age (%),Female,1996,40.72510714285714,40.72510714285714
Brazil,Employment-to-population ratio by sex and age (%),Female,1997,41.02860714285714,41.02860714285714
Brazil,Employment-to-population ratio by sex and age (%),Female,1998,41.08535714285715,41.08535714285715
Brazil,Employment-to-population ratio by sex and age (%),Female,1999,41.73032142857143,41.73032142857143
Brazil,Employment-to-population ratio by sex and age (%),Female,2001,44.511500000000005,44.511500000000005
Brazil,Employment-to-population ratio by sex and age (%),Female,2002,45.782607142857145,45.782607142857145
Brazil,Employment-to-population ratio by sex and age (%),Female,2003,45.67325,45.67325
Brazil,Employment-to-population ratio by sex and age (%),Female,2004,46.80682142857143,46.80682142857143
Brazil,Employment-to-population ratio by sex and age (%),Female,2005,47.595821428571426,47.595821428571426
Brazil,Employment-to-population ratio by sex and age (%),Female,2006,48.049142857142854,48.049142857142854
Brazil,Employment-to-population ratio by sex and age (%),Female,2007,47.872928571428574,47.872928571428574
Brazil,Employment-to-population ratio by sex and age (%),Female,2008,48.48578571428572,48.48578571428572
Brazil,Employment-to-population ratio by sex and age (%),Female,2009,48.047821428571424,48.047821428571424
Brazil,Employment-to-population ratio by sex and age (%),Female,2011,46.66835714285714,46.66835714285714
Brazil,Employment-to-population ratio by sex and age (%),Female,2012,44.91949999999999,44.91949999999999
Brazil,Employment-to-population ratio by sex and age (%),Female,2013,45.140142857142855,45.140142857142855
Brazil,Employment-to-population ratio by sex and age (%),Female,2014,45.459785714285715,45.459785714285715
Brazil,Employment-to-population ratio by sex and age (%),Female,2015,45.163000000000004,45.163000000000004
Brazil,Employment-to-population ratio by sex and age (%),Female,2016,43.77742857142857,43.77742857142857
Brazil,Employment-to-population ratio by sex and age (%),Female,2017,43.95525,43.95525
Brazil,Employment-to-population ratio by sex and age (%),Female,2018,44.53885714285714,44.53885714285714
Brazil,Employment-to-population ratio by sex and age (%),Female,2019,45.322785714285715,45.322785714285715
Brazil,Employment-to-population ratio by sex and age (%),Female,2020,40.31614285714285,40.31614285714285
Brazil,Employment-to-population ratio by sex and age (%),Female,2021,42.08271428571429,42.08271428571429
Brazil,Employment-to-population ratio by sex and age (%),Female,2022,46.01960714285714,46.01960714285714
Brazil,Employment-to-population ratio by sex and age (%),Female,2023,46.59542857142857,46.59542857142857
Brazil,Employment-to-population ratio by sex and age (%),Female,2024,47.85178571428571,47.85178571428571
Brazil,Employment-to-population ratio by sex and age (%),Male,1973,88.24,88.24
Brazil,Employment-to-population ratio by sex and age (%),Male,1985,87.9,87.9
Brazil,Employment-to-population ratio by sex and age (%),Male,1986,87.58,87.58
Brazil,Employment-to-population ratio by sex and age (%),Male,1987,87.43,87.43
Brazil,Employment-to-population ratio by sex and age (%),Male,1988,86.74,86.74
Brazil,Employment-to-population ratio by sex and age (%),Male,1989,78.73528571428572,78.73528571428572
Brazil,Employment-to-population ratio by sex and age (%),Male,1990,78.03860714285715,78.03860714285715
Brazil,Employment-to-population ratio by sex and age (%),Male,1992,78.01721428571429,78.01721428571429
Brazil,Employment-to-population ratio by sex and age (%),Male,1993,85.33,85.33
Brazil,Employment-to-population ratio by sex and age (%),Male,1995,76.08010714285714,76.08010714285714
Brazil,Employment-to-population ratio by sex and age (%),Male,1996,73.64075,73.64075
Brazil,Employment-to-population ratio by sex and age (%),Male,1997,73.75874999999999,73.75874999999999
Brazil,Employment-to-population ratio by sex and age (%),Male,1998,72.76189285714285,72.76189285714285
Brazil,Employment-to-population ratio by sex and age (%),Male,1999,72.11303571428572,72.11303571428572
Brazil,Employment-to-population ratio by sex and age (%),Male,2001,71.39932142857143,71.39932142857143
Brazil,Employment-to-population ratio by sex and age (%),Male,2002,71.631,71.631
Brazil,Employment-to-population ratio by sex and age (%),Male,2003,70.94196428571429,70.94196428571429
Brazil,Employment-to-population ratio by sex and age (%),Male,2004,71.85682142857142,71.85682142857142
Brazil,Employment-to-population ratio by sex and age (%),Male,2005,71.7360357142857,71.7360357142857
Brazil,Employment-to-population ratio by sex and age (%),Male,2006,71.89992857142857,71.89992857142857
Brazil,Employment-to-population ratio by sex and age (%),Male,2007,71.68014285714285,71.68014285714285
Brazil,Employment-to-population ratio by sex and age (%),Male,2008,72.34992857142858,72.34992857142858
Brazil,Employment-to-population ratio by sex and age (%),Male,2009,71.56953571428572,71.56953571428572
Brazil,Employment-to-population ratio by sex and age (%),Male,2011,70.89935714285714,70.89935714285714
Brazil,Employment-to-population ratio by sex and age (%),Male,2012,68.27128571428571,68.27128571428571
Brazil,Employment-to-population ratio by sex and age (%),Male,2013,68.36428571428571,68.36428571428571
Brazil,Employment-to-population ratio by sex and age (%),Male,2014,68.10714285714286,68.10714285714286
Brazil,Employment-to-population ratio by sex and age (%),Male,2015,66.96821428571428,66.96821428571428
Brazil,Employment-to-population ratio by sex and age (%),Male,2016,64.90192857142857,64.90192857142857
Brazil,Employment-to-population ratio by sex and age (%),Male,2017,63.85675,63.85675
Brazil,Employment-to-population ratio by sex and age (%),Male,2018,64.04642857142856,64.04642857142856
Brazil,Employment-to-population ratio by sex and age (%),Male,2019,64.66021428571428,64.66021428571428
Brazil,Employment-to-population ratio by sex and age (%),Male,2020,60.09628571428571,60.09628571428571
Brazil,Employment-to-population ratio by sex and age (%),Male,2021,62.46396428571428,62.46396428571428
Brazil,Employment-to-population ratio by sex and age (%),Male,2022,65.58378571428571,65.58378571428571
Brazil,Employment-to-population ratio by sex and age (%),Male,2023,65.85639285714286,65.85639285714286
Brazil,Employment-to-population ratio by sex and age (%),Male,2024,67.21453571428572,67.21453571428572
Brazil,Employment-to-population ratio by sex and age (%),Total,1973,62.45,62.45
Brazil,Employment-to-population ratio by sex and age (%),Total,1985,64.35,64.35
Brazil,Employment-to-population ratio by sex and age (%),Total,1986,64.12,64.12
Brazil,Employment-to-population ratio by sex and age (%),Total,1987,64.64,64.64
Brazil,Employment-to-population ratio by sex and age (%),Total,1988,64.31,64.31
Brazil,Employment-to-population ratio by sex and age (%),Total,1989,57.80321428571428,57.80321428571428
Brazil,Employment-to-population ratio by sex and age (%),Total,1990,57.721892857142855,57.721892857142855
Brazil,Employment-to-population ratio by sex and age (%),Total,1992,61.24167857142857,61.24167857142857
Brazil,Employment-to-population ratio by sex and age (%),Total,1993,67.57,67.57
Brazil,Employment-to-population ratio by sex and age (%),Total,1995,58.54489285714286,58.54489285714286
Brazil,Employment-to-population ratio by sex and age (%),Total,1996,56.42921428571429,56.42921428571429
Brazil,Employment-to-population ratio by sex and age (%),Total,1997,56.68453571428571,56.68453571428571
Brazil,Employment-to-population ratio by sex and age (%),Total,1998,56.20796428571429,56.20796428571429
Brazil,Employment-to-population ratio by sex and age (%),Total,1999,56.245000000000005,56.245000000000005
Brazil,Employment-to-population ratio by sex and age (%),Total,2001,57.295964285714284,57.295964285714284
Brazil,Employment-to-population ratio by sex and age (%),Total,2002,58.09760714285714,58.09760714285714
Brazil,Employment-to-population ratio by sex and age (%),Total,2003,57.683749999999996,57.683749999999996
Brazil,Employment-to-population ratio by sex and age (%),Total,2004,58.71542857142857,58.71542857142857
Brazil,Employment-to-population ratio by sex and age (%),Total,2005,59.09739285714286,59.09739285714286
Brazil,Employment-to-population ratio by sex and age (%),Total,2006,59.39078571428571,59.39078571428571
Brazil,Employment-to-population ratio by sex and age (%),Total,2007,59.226285714285716,59.226285714285716
Brazil,Employment-to-population ratio by sex and age (%),Total,2008,59.85489285714285,59.85489285714285
Brazil,Employment-to-population ratio by sex and age (%),Total,2009,59.23603571428571,59.23603571428571
Brazil,Employment-to-population ratio by sex and age (%),Total,2011,58.20017857142857,58.20017857142857
Brazil,Employment-to-population ratio by sex and age (%),Total,2012,56.14985714285714,56.14985714285714
Brazil,Employment-to-population ratio by sex and age (%),Total,2013,56.30128571428571,56.30128571428571
Brazil,Employment-to-population ratio by sex and age (%),Total,2014,56.34575,56.34575
Brazil,Employment-to-population ratio by sex and age (%),Total,2015,55.64742857142857,55.64742857142857
Brazil,Employment-to-population ratio by sex and age (%),Total,2016,53.928107142857144,53.928107142857144
Brazil,Employment-to-population ratio by sex and age (%),Total,2017,53.51835714285715,53.51835714285715
Brazil,Employment-to-population ratio by sex and age (%),Total,2018,53.91764285714286,53.91764285714286
Brazil,Employment-to-population ratio by sex and age (%),Total,2019,54.62382142857143,54.62382142857143
Brazil,Employment-to-population ratio by sex and age (%),Total,2020,49.846964285714286,49.846964285714286
Brazil,Employment-to-population ratio by sex and age (%),Total,2021,51.91132142857143,51.91132142857143
Brazil,Employment-to-population ratio by sex and age (%),Total,2022,55.44446428571428,55.44446428571428
Brazil,Employment-to-population ratio by sex and age (%),Total,2023,55.876357142857145,55.876357142857145
Brazil,Employment-to-population ratio by sex and age (%),Total,2024,57.195035714285716,57.195035714285716
British Virgin Islands,Employment-to-population ratio by sex and age (%),Female,1991,66.52,66.52
British Virgin Islands,Employment-to-population ratio by sex and age (%),Male,1991,81.39,81.39
British Virgin Islands,Employment-to-population ratio by sex and age (%),Total,1991,74.18,74.18
Brunei Darussalam,Employment-to-population ratio by sex and age (%),Female,1981,28.67,28.67
Brunei Darussalam,Employment-to-population ratio by sex and age (%),Female,1991,43.35,43.35
Brunei Darussalam,Employment-to-population ratio by sex and age (%),Female,2001,52.43,52.43
Brunei Darussalam,Employment-to-population ratio by sex and age (%),Female,2014,48.46557142857143,48.46557142857143
Brunei Darussalam,Employment-to-population ratio by sex and age (%),Female,2017,46.078500000000005,46.078500000000005
Brunei Darussalam,Employment-to-population ratio by sex and age (%),Female,2018,46.613035714285715,46.613035714285715
Brunei Darussalam,Employment-to-population ratio by sex and age (%),Female,2019,45.94996428571428,45.94996428571428
Brunei Darussalam,Employment-to-population ratio by sex and age (%),Female,2020,45.67567857142858,45.67567857142858
Brunei Darussalam,Employment-to-population ratio by sex and age (%),Female,2021,46.36089285714286,46.36089285714286
Brunei Darussalam,Employment-to-population ratio by sex and age (%),Female,2022,45.33228571428572,45.33228571428572
Brunei Darussalam,Employment-to-population ratio by sex and age (%),Female,2023,47.19757142857143,47.19757142857143
Brunei Darussalam,Employment-to-population ratio by sex and age (%),Male,1981,81.6,81.6
Brunei Darussalam,Employment-to-population ratio by sex and age (%),Male,1991,79.28,79.28
Brunei Darussalam,Employment-to-population ratio by sex and age (%),Male,2001,73.56,73.56
Brunei Darussalam,Employment-to-population ratio by sex and age (%),Male,2014,63.76007142857143,63.76007142857143
Brunei Darussalam,Employment-to-population ratio by sex and age (%),Male,2017,57.81889285714286,57.81889285714286
Brunei Darussalam,Employment-to-population ratio by sex and age (%),Male,2018,61.37753571428571,61.37753571428571
Brunei Darussalam,Employment-to-population ratio by sex and age (%),Male,2019,61.28557142857142,61.28557142857142
Brunei Darussalam,Employment-to-population ratio by sex and age (%),Male,2020,62.46864285714286,62.46864285714286
Brunei Darussalam,Employment-to-population ratio by sex and age (%),Male,2021,61.208107142857145,61.208107142857145
Brunei Darussalam,Employment-to-population ratio by sex and age (%),Male,2022,62.15060714285714,62.15060714285714
Brunei Darussalam,Employment-to-population ratio by sex and age (%),Male,2023,61.63953571428572,61.63953571428572
Brunei Darussalam,Employment-to-population ratio by sex and age (%),Total,1981,57.58,57.58
Brunei Darussalam,Employment-to-population ratio by sex and age (%),Total,1991,62.56,62.56
Brunei Darussalam,Employment-to-population ratio by sex and age (%),Total,2001,63.06,63.06
Brunei Darussalam,Employment-to-population ratio by sex and age (%),Total,2014,56.219857142857144,56.219857142857144
Brunei Darussalam,Employment-to-population ratio by sex and age (%),Total,2017,51.94092857142857,51.94092857142857
Brunei Darussalam,Employment-to-population ratio by sex and age (%),Total,2018,54.26164285714286,54.26164285714286
Brunei Darussalam,Employment-to-population ratio by sex and age (%),Total,2019,54.21964285714286,54.21964285714286
Brunei Darussalam,Employment-to-population ratio by sex and age (%),Total,2020,54.64489285714286,54.64489285714286
Brunei Darussalam,Employment-to-population ratio by sex and age (%),Total,2021,54.20860714285714,54.20860714285714
Brunei Darussalam,Employment-to-population ratio by sex and age (%),Total,2022,54.1635,54.1635
Brunei Darussalam,Employment-to-population ratio by sex and age (%),Total,2023,54.87310714285714,54.87310714285714
Bulgaria,Employment-to-population ratio by sex and age (%),Female,2000,37.45782142857143,37.45782142857143
Bulgaria,Employment-to-population ratio by sex and age (%),Female,2001,38.41242857142857,38.41242857142857
Bulgaria,Employment-to-population ratio by sex and age (%),Female,2002,38.908428571428566,38.908428571428566
Bulgaria,Employment-to-population ratio by sex and age (%),Female,2003,39.72439285714286,39.72439285714286
Bulgaria,Employment-to-population ratio by sex and age (%),Female,2004,41.36785714285714,41.36785714285714
Bulgaria,Employment-to-population ratio by sex and age (%),Female,2005,41.36882142857143,41.36882142857143
Bulgaria,Employment-to-population ratio by sex and age (%),Female,2006,43.81478571428572,43.81478571428572
Bulgaria,Employment-to-population ratio by sex and age (%),Female,2007,46.09160714285714,46.09160714285714
Bulgaria,Employment-to-population ratio by sex and age (%),Female,2008,47.80546428571428,47.80546428571428
Bulgaria,Employment-to-population ratio by sex and age (%),Female,2009,46.609964285714284,46.609964285714284
